field,quad,subquad,raedge1,raedge2,decedge1,decedge2
154,2,2,81.48477142926018,83.85819867832055,54.315721483543754,55.52504820886854
154,2,3,81.57913989616438,84.03265992856377,55.55494623555356,56.76134232410089
154,3,0,79.41511227367609,81.88461714104486,56.83262574710508,58.08073948787981
154,3,1,79.44520960959319,82.00469312827398,58.072650531895704,59.319602935437665
154,3,2,81.67999576269342,84.2230198724986,56.79564035301976,57.99806006219201
154,3,3,81.78866094985725,84.42649256595433,58.03469203331566,59.23365681337696
155,0,0,83.47059790595318,85.63992841094598,54.319340313665045,55.651510375457924
155,0,1,83.36189451057159,85.59829530981118,55.55819589260305,56.8920252164618
155,0,2,85.59731905415822,87.83919797563627,54.36162335026836,55.654677184682114
155,0,3,85.55570749658544,87.86952028072726,55.60212377085922,56.89499088884411
155,1,0,83.24676602520275,85.55410429133435,56.79583319377588,58.131356343465704
155,1,1,83.12076073111939,85.50634380727026,58.03430904460516,59.37174416569089
155,1,2,85.51174547402488,87.90421679311963,56.841537645081196,58.134165624516605
155,1,3,85.4642390000689,87.9412486774696,58.081909717718084,59.3743499154508
155,2,0,87.7283203629593,90.0387276526403,54.366626482243454,55.617989427396424
155,2,1,87.75482385074548,90.14157616691277,55.60671149890199,56.8571525477112
155,2,2,89.855508389537,92.229383687578,54.3324230904371,55.5422872573776
155,2,3,89.94920499724225,92.40322707805466,55.571736201038654,56.77868244252138
155,3,0,87.7835534870441,90.25345069286791,56.849019810411775,58.097611386857295
155,3,1,87.81289231373276,90.37281826550003,58.0890672403298,59.3365121478864
155,3,2,90.0494791042212,92.59303769464735,56.81245880764651,58.015338394996576
155,3,3,90.15747603888876,92.79590861573878,58.05154601822648,59.250983800871275
156,0,0,91.84332059118495,94.01303614254375,54.33242967823698,55.664612469517934
156,0,1,91.73433452936212,93.97115172205075,55.57119499569871,56.90504179086659
156,0,2,93.9706465929445,96.21297223682194,54.37481063032525,55.66786487474194
156,0,3,93.92879895727238,96.2430967013042,55.615225526838074,56.90809714564437
156,1,0,91.61746111565219,93.92571915291832,56.81153574356619,58.147228171573104
156,1,1,91.49111049817577,93.87768630845402,58.05006386174848,59.387674225192725
156,1,2,93.88357699905721,96.27707917243971,56.857345301419,58.150113657524564
156,1,3,93.83581573101324,96.31394250842763,58.09777560712702,59.39036021259552
156,2,0,96.10184592974804,98.41336579904848,54.37984629312836,55.631132678141604
156,2,1,96.12850150295898,98.51645028961961,55.61999146001577,56.87035192424635
156,2,2,98.22988714507821,100.60491779003267,54.34551320437905,55.55527075648387
156,2,3,98.32379889942008,100.7790642011299,55.58488297408993,56.79171664148594
156,3,0,96.15727660492773,98.62824218577322,56.86223428071879,58.110839815359654
156,3,1,96.18659798335482,98.74768189097605,58.10233147712197,59.349789556450624
156,3,2,98.42416778448978,100.96886031772459,56.82563815176406,58.028501559184214
156,3,3,98.53222439451685,101.17188755733336,58.064774504907966,59.2641931747731
157,0,0,100.21711161562898,102.38809343866812,54.35384051285027,55.6859882984049
157,0,1,100.10816241631784,102.346347067757,55.59265200949708,56.92646267316959
157,0,2,102.34552482171232,104.58920404417462,54.39614337767184,55.689129539901195
157,0,3,102.30380504291405,104.61956710289968,55.63660331511202,56.92940352030846
157,1,0,99.99344316092113,102.30257773785604,56.8327506619553,58.1682890134339
157,1,1,99.86696054690633,102.2544955199251,58.07111886866012,59.40857674404744
157,1,2,102.26044628874051,104.65491799017104,56.8785706014192,58.17116544635484
157,1,3,102.21263799573133,104.69182833066463,58.118842578447165,59.411253853675206
157,2,0,104.47816461572452,106.79089639020235,54.40103900200789,55.65236496517395
157,2,1,104.50481280452033,106.89407867683386,55.6412314485182,56.891630349928434
157,2,2,106.60728580797573,108.98361081711994,54.366698293546754,55.576462832125124
157,2,3,106.70128034867061,109.15795344137297,55.60611440789292,56.81295162862516
157,3,0,104.53517418629026,107.0075476260434,56.883009326713584,58.13159106345941
157,3,1,104.56455114933611,107.12717273908531,58.123128927386965,59.370560523774564
157,3,2,106.80325432181229,109.34944575763016,56.8463708748404,58.04917485101601
157,3,3,106.91147269228868,109.55277441508235,58.08552737050033,59.28488116988985
158,0,0,108.58579997759448,110.7574534033981,54.36810769398398,55.70027311004644
158,0,1,108.47670912951844,110.71561740069468,55.60688258188214,56.94071311892086
158,0,2,110.7149421046106,112.95935959431465,54.410462215463504,55.70344686871861
158,0,3,110.67313747976588,112.98969702442498,55.65088777994772,56.94368754107467
158,1,0,108.35868142747404,110.66879228377893,56.84680244041408,58.18282686012368
158,1,1,108.23168641780046,110.62027325851254,58.085399645717416,59.42335282777286
158,1,2,110.62702788542441,113.02261859507396,56.89285240386978,58.18589803501516
158,1,3,110.57881162044622,113.05921330826322,58.13336262743131,59.42623144939812
158,2,0,112.84835977817507,115.16169077771119,54.41585332601719,55.66694466803042
158,2,1,112.87506254903101,115.2649797082083,55.65585002305555,56.90601256390175
158,2,2,114.97796023214231,117.35491819302722,54.381484356974724,55.59100156902906
158,2,3,115.07205057487587,117.52941201111977,55.620703207678424,56.82729061494729
158,3,0,112.89927022485205,115.375101149039,56.90046749464107,58.14544692628247
158,3,1,112.93306350681411,115.49939220631295,58.13949950614566,59.3832367782961
158,3,2,115.16633339172587,117.71558882223285,56.861532420990976,58.06070889265389
158,3,3,115.27889923698017,117.92346560794574,58.099520951741354,59.29515441620144
159,0,0,116.9663578016581,119.13953700123879,54.38294475860961,55.71479181026985
159,0,1,116.85785378091106,119.09839874067369,55.62174432411994,56.955245737742615
159,0,2,119.09631350519498,121.34228725723754,54.42497984753715,55.717610971606916
159,0,3,119.05516103447282,121.37339057381837,55.6654193208064,56.95785245265634
159,1,0,116.7414634004544,119.05328987031295,56.86210972968116,58.19749666823082
159,1,1,116.61537130043911,119.00581084847717,58.10057918619374,59.43787778134063
159,1,2,119.01049198258124,121.407799600212,56.90769207393635,58.20006639153439
159,1,3,118.96324210557489,121.44549750038068,58.148057377034156,59.44023531613079
159,2,0,121.23034294888818,123.54536533818683,54.429690569231745,55.680509990122225
159,2,1,121.2577195206135,123.6494515540333,55.66978113572874,56.91965712109673
159,2,2,123.36082813126848,125.73949771262585,54.394979885429635,55.60418487228873
159,2,3,123.45565883150641,125.91485608590072,55.63427979358901,56.84053766529687
159,3,0,121.28712610332839,123.76240275322397,56.912074820618955,58.16016879650337
159,3,1,121.31737776737143,123.88314056783142,58.15216758020627,59.39909088283681
159,3,2,123.55697355339349,126.10614069922318,56.87501328357967,58.0772612392073
159,3,3,123.66621278460039,126.31073415023322,58.114125125485984,59.31289747210425
160,0,0,125.34959883632042,127.5236204219363,54.392136917570596,55.72384888704169
160,0,1,125.24126970962027,127.4827194538816,55.63101358406391,56.96437660358354
160,0,2,127.48014221951499,129.7269831612437,54.43396869081464,55.72644314194833
160,0,3,127.43921111917341,129.75837322820715,55.674481948168754,56.966753728507214
160,1,0,125.12550294703775,127.43851991976862,56.871288497049356,58.206549271632106
160,1,1,124.99969325332023,127.39141666960926,58.10990272746122,59.44706977021882
160,1,2,127.39532642379999,129.79385743845464,56.916610750292314,58.208827969443774
160,1,3,127.34842498527988,129.8320013885292,58.15711541179508,59.44912867662776
160,2,0,129.61493019703778,131.93081617043094,54.43847351306069,55.689061685095375
160,2,1,129.64260898315652,132.03527048876518,55.678602700012114,56.9282406940597
160,2,2,131.7459041740454,134.125442775899,54.40350807137722,55.61246143018265
160,2,3,131.8410758464621,134.30120839334322,55.64284069894845,56.848838924607385
160,3,0,129.6726972669336,132.14877533927717,56.92097686812596,58.16865724584631
160,3,1,129.70335850146424,132.26999007870174,58.1609762927665,59.40747688925053
160,3,2,131.94287451405773,134.49282913281,56.88361901159694,58.08543873879742
160,3,3,132.05255424267767,134.69792871785612,58.12262958148495,59.32096365067629
161,0,0,133.7354956711639,135.91147601666705,54.408553823114815,55.739612264810724
161,0,1,133.62820140189834,135.8717537762931,55.64743135477221,56.980121919881235
161,0,2,135.8668191399416,138.11561666273136,54.44977583268861,55.741555649095844
161,0,3,135.826990407193,138.1482523580872,55.69027104144606,56.98182651545291
161,1,0,133.5126442641196,135.82761057073245,56.88770333228388,58.22230499215012
161,1,1,133.38782514494142,135.78165520677612,58.12625598689482,59.46274513079328
161,1,2,135.7832743484441,138.18375676122741,56.93247277640201,58.22399117358655
161,1,3,135.73743934960194,138.22312448570514,58.17289703069173,59.46418976479211
161,2,0,138.0021968322322,140.31986333397714,54.45376591406669,55.70363808590794
161,2,1,138.0309446920245,140.42551821988698,55.6938188910754,56.94271839506991
161,2,2,140.133763205307,142.5150567021027,54.41820842458797,55.62641089550022
161,2,3,140.23005410029643,142.6920689690703,55.65744511392835,56.86266776503703
161,3,0,138.06223129936353,140.5402390644077,56.936090062460494,58.18308817267822
161,3,1,138.09397718665556,140.6626939610193,58.176016478943815,59.42181104266922
161,3,2,140.333115891705,142.8849769730759,56.89817046247232,58.099269767605904
161,3,3,140.4439429549912,143.09137508235594,58.13708734115263,59.33467454012124
162,0,0,142.12899235730765,144.3063177866796,54.42083035281569,55.75144409885859
162,0,1,142.02235378820947,144.26735131413625,55.65971695836269,56.99195075707108
162,0,2,144.26090176005198,146.51104710510788,54.461628141333286,55.75293454714924
162,0,3,144.2217796685949,146.54448975002467,55.70212037253789,56.993188468930605
162,1,0,141.90776711164418,144.22445723558812,56.90008197782528,58.234214474789184
162,1,1,141.78376055551033,144.1794519942195,58.13868986890074,59.47469451443208
162,1,2,144.1791710322133,146.58138145284437,56.94436103483589,58.23537251445029
162,1,3,144.13421853098566,146.62176971107817,58.18482516465785,59.475592873149346
162,2,0,146.39688345043592,148.7159427680694,54.46501326162133,55.7144911015607
162,2,1,146.4263186546067,148.82238852552132,55.70511733259841,56.95360779135167
162,2,2,148.52905263023175,150.91173346933584,54.42903891243387,55.63681648993998
162,2,3,148.62607932969235,151.08958360683957,55.668313816353844,56.873094878908866
162,3,0,146.45839314918328,148.93806711827364,56.94742532552195,58.19399748094011
162,3,1,146.49094992178516,149.06146677394125,58.18741642735861,59.432767013388755
162,3,2,148.73000628401712,151.28352504513984,56.90904779612639,58.1096844312588
162,3,3,148.8417060158063,151.49092749500178,58.1480137057577,59.34511759673719
163,0,0,150.51051628470492,152.68970729580587,54.42954384120056,55.759431582969384
163,0,1,150.40517413690654,152.65217000312697,55.66847799326587,56.9999623271653
163,0,2,152.64288235991273,154.8948486693685,54.46961991901213,55.76016353821387
163,0,3,152.6050974102887,154.92975577245048,55.71013630372226,57.000415634307195
163,1,0,150.2918359858606,152.6107282872601,56.90877400210013,58.24209185777154
163,1,1,150.16936664161716,152.567431459524,58.147433197552296,59.48259462791796
163,1,2,152.56376934235976,154.96812029816886,56.95224769969008,58.2424008866958
163,1,3,152.52040477231722,155.01025976607315,58.19273455829024,59.48261211210452
163,2,0,154.779130014808,157.10005500200597,54.472326281551176,55.720937719571516
163,2,1,154.8100409500247,157.20810446263172,55.712425904237996,56.96001953707313
163,2,2,156.9115945028669,159.29606567688705,54.43555045130877,55.64242747419758
163,2,3,157.01012048616792,159.47553333497507,55.67479424200345,56.878642211117
163,3,0,154.84275563432774,157.3249270718082,56.954829702762986,58.20043933142143
163,3,1,154.87718945346802,157.45038988850237,58.19489319870766,59.43924104148278
163,3,2,157.11485536767862,159.67076971675093,56.9154901085176,58.11511544428636
163,3,3,157.22847056899107,159.8802593558794,58.15449344322592,59.350542478476314
164,0,0,158.90163922724633,161.08263162971363,54.439165386592805,55.7685134131877
164,0,1,158.7973213914807,161.04624578140587,55.678208521720244,57.009134573310995
164,0,2,161.03466010036863,163.28840914062414,54.47863264950915,55.76859740508473
164,0,3,160.99795198537953,163.3245177535301,55.71923952523951,57.00891879922133
164,1,0,158.68554075265024,161.00633974446268,56.91856315606325,58.251332122534116
164,1,1,158.5641281065064,160.96424728147718,58.157307384605026,59.49190017650347
164,1,2,160.95818783296048,163.3644262697259,56.9614444633369,58.251007291352096
164,1,3,160.91594213709791,163.4078296558017,58.201996627625284,59.491261033839656
164,2,0,163.1715168664985,165.49406414599113,54.48082807662786,55.72882426642175
164,2,1,163.2034853669722,165.60328433352606,55.72096115508238,56.96791742223205
164,2,2,165.30444855057755,167.69050125509892,54.44344707276045,55.64967585837463
164,2,3,165.40406730361798,167.87116920803132,55.68270497083105,56.88588052750885
164,3,0,163.23787643702403,165.72174850002577,56.963127810142176,58.20824649484831
164,3,1,163.273289119709,165.84832075013856,58.20326548517647,59.44710094473475
164,3,2,165.5105837880491,168.06816786749278,56.92326125783882,58.12235878942436
164,3,3,165.6252262081663,168.27881020208955,58.16232017488056,59.35781740616025
165,0,0,167.295514674373,169.4774092256291,54.44734344816175,55.77607403504481
165,0,1,167.19188515040753,169.4417799828138,55.686265528442505,57.016561412695786
165,0,2,169.42869523245773,171.68331201569188,54.48635073103771,55.77568346504642
165,0,3,169.39269504652694,171.72019328096806,55.72682388889724,57.01585752618202
165,1,0,167.0808045951224,169.40275801899335,56.92659337116851,58.25900007027104
165,1,1,166.95995319805914,169.36131908782605,58.16537657882835,59.49959645735752
165,1,2,169.35395413683023,171.76134169071597,56.96909836031097,58.258273841741435
165,1,3,169.31231536994125,171.8054438762521,58.209678878110964,59.49854348267585
165,2,0,171.5658436647156,173.8894041419024,54.48807196409739,55.73544733646303
165,2,1,171.59860064646168,173.99948599529407,55.7281222784218,56.97444134220999
165,2,2,173.69894494721046,176.08596547487986,54.450191230112914,55.65578221867887
165,2,3,173.79936871388216,176.267506275321,55.68935202260424,56.89187244117712
165,3,0,171.6335501958163,174.1187955767047,56.970529293696806,58.21481465562913
165,3,1,171.67011578921264,174.24662639778666,58.210548961034284,59.453526439283344
165,3,2,173.90640987015567,176.4652872129135,56.930001070311995,58.12824350768307
165,3,3,174.02222123007752,176.6771939386531,58.16892055940219,59.36353667858615
166,0,0,175.69385404448877,177.87585011405696,54.44827018363183,55.77707074795976
166,0,1,175.59018963949757,177.84019436161955,55.68725641281908,57.017622902565684
166,0,2,177.82715694316707,180.08188588642065,54.487280096893635,55.77667907841423
166,0,3,177.79113175243165,180.11875174898785,55.727818027957284,57.016918260435276
166,1,0,175.4791015315004,177.80144296523207,56.92774015840787,58.25994464177868
166,1,1,175.35858822863472,177.76037351063994,58.166529575894074,59.50054092616149
166,1,2,177.7522808220349,180.1600344160277,56.97005086973186,58.25901750310938
166,1,3,177.7109855665899,180.20450892331672,58.21063130181982,59.499280228506265
166,2,0,179.96412003941444,182.28802786380112,54.488862757945256,55.736189758875184
166,2,1,179.99706817603996,182.39832574973406,55.728992009610494,56.975258649177306
166,2,2,182.09735396085432,184.4847167981938,54.45086030145662,55.656394629185975
166,2,3,182.19797900644167,184.66648299491013,55.69009649750621,56.89255562995581
166,3,0,180.03245334171248,182.51765922275135,56.971329977202465,58.2156109497426
166,3,1,180.0689884130977,182.6454591984906,58.211340038190365,59.45431375787888
166,3,2,182.3053039228303,184.8641439499175,56.93080654930266,58.12904606119243
166,3,3,182.42108632553928,185.07602180960092,58.16971697919921,59.36433087986998
167,0,0,184.09111263714544,186.27420346678142,54.44745879053457,55.775746367291234
167,0,1,183.98848761000446,186.23966017611738,55.68648898836785,57.016323842497755
167,0,2,186.22442768413515,188.48019002696543,54.48595029969605,55.77481691765409
167,0,3,186.18944376894024,188.51816283413237,55.72651366271039,57.015061501813605
167,1,0,183.87869184189924,186.20229094367957,56.92697908786271,58.25863202720284
167,1,1,183.7593668389507,186.16250283350388,58.16581975387151,59.49925768000407
167,1,2,186.15188982128845,188.56082375982982,56.96873040962907,58.257122488988905
167,1,3,186.11178602480882,188.60657274959885,58.20934028493764,59.49739099381595
167,2,0,188.36170262665516,190.68640426611992,54.48700766688872,55.73376697604852
167,2,1,188.3956233026395,190.79772178705164,55.72708748128777,56.972766802056746
167,2,2,190.49474474584144,192.88282811779413,54.44852605112823,55.65348226971697
167,2,3,190.59632611043185,193.06558878584255,55.68769563481471,56.88955646087171
167,3,0,188.43168629480667,190.9182469558379,56.96968410852922,58.21325530623286
167,3,1,188.46962860525278,191.0475458090232,58.20971270746745,59.45194701195557
167,3,2,190.70444547983558,193.264533294835,56.92848578037675,58.125992700956466
167,3,3,190.8216234957291,193.47788407141928,58.16738902513552,59.36123923206566
168,0,0,192.48896038384603,194.67155187981376,54.442122583194724,55.770501255608
168,0,1,192.3861676508202,194.63680153400344,55.68110345078056,57.01103256522099
168,0,2,194.6219891587221,196.8772412822419,54.48074766715473,55.76971704232075
168,0,3,194.58681190855938,196.914980111342,55.721264844749165,57.009919411349216
168,1,0,192.2758311969128,194.59855229520196,56.9213886580553,58.253368673415345
168,1,1,192.15597146990254,194.55815749754865,58.16021071322098,59.49398583356449
168,1,2,194.54874891417845,196.9568202461968,56.963462761326326,58.252199284229185
168,1,3,194.50808144061702,197.00193532523366,58.20406410753921,59.49247069378644
168,2,0,196.75893549737032,199.08273711230592,54.48225412376562,55.72915245976849
168,2,1,196.7924304202673,199.19356257671714,55.72219080912955,56.968018332944794
168,2,2,198.89157018501078,201.27875613367522,54.444040865586636,55.64915754101983
168,2,3,198.99269399120848,201.46099378809703,55.68307531147796,56.885107229222896
168,3,0,196.82836903476556,199.31411356140754,56.96443906946123,58.20847694085714
168,3,1,196.8656441312087,199.4426792710467,58.20453037429283,59.4472456797812
168,3,2,199.1010236049589,201.66033667590943,56.92361421907638,58.12160048504216
168,3,3,199.21752121294213,201.8729464659859,58.16259259521287,59.35693732819293
169,0,0,200.8771713775654,203.0611057045843,54.44110408527186,55.768546342753815
169,0,1,200.7758619928341,203.02793345170994,55.68010336618571,57.009069236849115
169,0,2,203.0100155146454,205.26649630275276,54.4788370869477,55.76685034950106
169,0,3,202.97631568555136,205.3057947953621,55.71934603755138,57.00701629330266
169,1,0,200.6677624674551,202.99215458856997,56.92052321833139,58.25143960869809
169,1,1,200.5497148129593,202.95370183316962,58.159368150096114,59.492046036987
169,1,2,202.94048269175644,205.35007445178525,56.96158542037227,58.24923256459429
169,1,3,202.90162140157952,205.39710779108094,58.202176180365264,59.48945777723835
169,2,0,205.14676691436722,207.47195574867956,54.479168559494326,55.725115454021086
169,2,1,205.1818435391714,207.58445110059526,55.71916382138551,56.96400778026307
169,2,2,207.27917239296428,209.6676168087702,54.44001014388069,55.644155144511366
169,2,3,207.38186132133052,209.85149297231402,55.67907508279306,56.8801020629565
169,3,0,205.21986514593993,207.7067843761037,56.96179954070708,58.204323419501414
169,3,1,205.25921532718695,207.83750401902992,58.201607816086494,59.44276612688327
169,3,2,207.4916431378614,210.05190938966834,56.91983890704689,58.116308126973614
169,3,3,207.61015071238506,210.26658126185748,58.15849689569974,59.351281762335894
170,0,0,209.2758074414202,211.45952781146136,54.433324976621314,55.76073907572456
170,0,1,209.17467390952407,211.42651038193569,55.67233056117372,57.00126533765532
170,0,2,211.4083012349493,213.66453209738245,54.471027415122414,55.75901937887339
170,0,3,211.37474693508904,213.70395081545269,55.711539756551055,56.99918619165558
170,1,0,209.0668785232371,211.39095023287965,56.91288703470531,58.24347527183973
170,1,1,208.94928037581653,211.35291792044325,58.151584312967486,59.48392591580337
170,1,2,211.33890041178572,213.74808857974136,56.95378904276381,58.24112284799863
170,1,3,211.30043127016646,213.79547471918167,58.19422406372239,59.48118524941121
170,2,0,213.54425439663314,215.86960668742438,54.47109895324016,55.717071769223644
170,2,1,213.57962442524374,215.98239578142739,55.71124258883765,56.956106725671305
170,2,2,215.6765407675742,218.06511972764014,54.43182231405571,55.63598880362044
170,2,3,215.77950666965833,218.24926953184064,55.671030614914095,56.87207303172787
170,3,0,213.61754790701806,216.10461287968343,56.95357507600218,58.19640182293246
170,3,1,213.65696357962807,216.23539825570595,58.193668786728665,59.43512858812358
170,3,2,215.88940419516376,218.44981524427274,56.911621872652105,58.108383684795236
170,3,3,216.00797374667974,218.66454854611004,58.150564126521544,59.343639428494704
171,0,0,217.67259543903984,219.85643042728708,54.424714685932855,55.75183362922396
171,0,1,217.57209406123678,219.8240504584548,55.66375510523911,56.99238350471502
171,0,2,219.80460338250293,222.06087494257304,54.46210951318673,55.74980985300645
171,0,3,219.7716465854436,222.1008881668969,55.70264556000807,56.98998925357429
171,1,0,217.46483618341617,219.78863140891386,56.90402851311848,58.234571801785584
171,1,1,217.3475291533807,219.75086747188715,58.142789645245564,59.475081204267276
171,1,2,219.7363431110607,222.14519699717653,56.94482839618755,58.23212664073297
171,1,3,219.698124403019,222.1928037834373,58.185322205708985,59.47224327131805
171,2,0,221.93854739860552,224.2634627685646,54.46239754253729,55.708122947325485
171,2,1,221.97423569272888,224.37653346449997,55.70245093725273,56.94706192077425
171,2,2,224.07014670354192,226.45822569583692,54.42297787294784,55.62691435301714
171,2,3,224.1733810999449,226.64260069984994,55.662090879613565,56.862898732086535
171,3,0,222.0140692514433,224.50094498461965,56.944440917042265,58.18708720646439
171,3,1,222.05393509191055,224.63215804947217,58.18457088678524,59.42584141567245
171,3,2,224.28534251299394,226.84549297039007,56.902285440446384,58.098876175656066
171,3,3,224.40431478703763,227.06059802634647,58.14125628803434,59.334152385417035
172,0,0,226.04991334544664,228.23474632708897,54.41721916413305,55.74339731739405
172,0,1,225.95082971435173,228.20384536421207,55.65623525684441,56.983897387330245
172,0,2,228.1814980293482,230.43863003062646,54.453758876111145,55.7405063592017
172,0,3,228.14992648179472,230.48007464027359,55.69424534927679,56.980609983913034
172,1,0,225.83983728043836,228.1662642433638,56.897147200561975,58.22637658135546
172,1,1,225.72512561728516,228.13128478801002,58.13612572651507,59.46705558188298
172,1,2,228.11128794042057,230.5225621961035,56.936514516063276,58.222449393265194
172,1,3,228.0756588468688,230.5729220023337,58.17717825529096,59.46268454859464
172,2,0,230.3163039890365,232.6421521378442,54.452945793063606,55.697626626898256
172,2,1,230.35352061685387,232.7567963126705,55.69295126029052,56.93648705151399
172,2,2,232.44732466969074,234.83617886665107,54.41259625848787,55.61547987597914
172,2,3,232.55203761242225,235.02205995911046,55.65163458577027,56.851358801237474
172,3,0,230.3933371363684,232.8811515445223,56.93528271889369,58.176771931212855
172,3,1,230.43492975348227,233.01414020252093,58.175310135701025,59.41538787161791
172,3,2,232.663857694065,235.22474635649945,56.89214800607782,58.08757539776332
172,3,3,232.7844890452605,235.44153512404003,58.13098533212007,59.32268242407266
173,0,0,234.4336851283945,236.61948820412428,54.40621064581222,55.73172372421366
173,0,1,234.33593112185332,236.5899722777803,55.64532903027717,56.97230239842622
173,0,2,236.5649074662759,238.82288811795883,54.44203217419367,55.72810000915983
173,0,3,236.53463320438632,238.8656715469533,55.68259749875854,56.96825779263215
173,1,0,234.23141760261757,236.55788418228207,56.88590758591288,58.21461652335935
173,1,1,234.11757098359334,236.52376347883745,58.124814807890154,59.45520852331447
173,1,2,236.5021089408732,238.91329542392822,56.92486106447792,58.21028291670943
173,1,3,236.46727990197476,238.96443348536488,58.165437935199044,59.45041606679652
173,2,0,238.69914101646563,241.02581966501882,54.44066040033969,55.68455586498574
173,2,1,238.73774284487155,241.14188415553843,55.680705805923736,56.923428546938105
173,2,2,240.82962763837682,243.2191740511026,54.39953993735406,55.601629162723654
173,2,3,240.9356759439349,243.40640972663041,55.63859405832157,56.83749588575009
173,3,0,238.7788425351099,241.26731305995742,56.92279304654207,58.16360997203909
173,3,1,238.82174341032444,241.40163557910634,58.16287815471302,59.4022566504204
173,3,2,241.04874930462483,243.6101430518031,56.87897761922882,58.07372580514256
173,3,3,241.17062835607254,243.82818641802484,58.117849302359005,59.308840078254526
174,0,0,242.8336113794993,245.01761800508794,54.3933415098702,55.719345808102574
174,0,1,242.73500026144555,244.98711741672997,55.632382755017424,56.95986310937305
174,0,2,244.96402762178334,247.22021005578534,54.429696262859075,55.71629583507827
174,0,3,244.93283298535195,247.26194574857107,55.67020004334043,56.9564104911437
174,1,0,242.62926489424063,244.95371734535408,56.872652452187936,58.20212358117274
174,1,1,242.51425866829348,244.91827988170766,58.11160690130537,59.44278481519676
174,1,2,244.8992435535568,247.3084432572572,56.91226921038633,58.19849422489224
174,1,3,244.86319121622859,247.3582044163213,58.15291513156949,59.43872135704744
174,2,0,247.09747560141858,249.42246989150965,54.428609032359695,55.67322168975406
174,2,1,247.13502665516629,249.53736446053148,55.66871085662433,56.91217299601167
174,2,2,249.22743411919257,251.61533341439528,54.38810199718364,55.59094190564664
174,2,3,249.33239101174763,251.8013637632573,55.62723185558601,56.82690858430625
174,3,0,247.1759646774625,249.66162885810863,56.9111735132307,58.15233390496738
174,3,1,247.21765033767727,249.79452231110272,58.15088710337934,59.39063658170945
174,3,2,249.44449372281355,252.00308184073185,56.86803462139811,58.06319684368553
174,3,3,249.565053676217,252.2195948829894,58.10655846330166,59.297995795848074
175,0,0,251.2337700392833,253.41618039764154,54.380196322139234,55.70666950008192
175,0,1,251.13445766167536,253.38486391336744,55.61918602756121,56.94714823940636
175,0,2,253.36341478832958,255.61799560861476,54.417040080292836,55.70414477161012
175,0,3,253.33145766101822,255.65885366500683,55.65750516962387,56.94423603168665
175,1,0,251.0280463047481,253.3502699035555,56.85947894372186,58.18925103352
175,1,1,250.91225160373915,253.31387311818202,58.09818493960089,59.42967872848631
175,1,2,253.29677380326152,255.70371279445897,56.899617653299096,58.18619950280024
175,1,3,253.2598314224392,255.75240943567397,58.140029926339714,59.42621190227069
175,2,0,255.4962030473695,257.81966650946833,54.41654946206193,55.661633538790625
175,2,1,255.53302416516289,257.9337204475627,55.65661115287814,56.900560505668935
175,2,2,257.62547218650883,260.0118505999507,54.37652157046789,55.57986716012615
175,2,3,257.72964707567564,260.1969902013686,55.615625027878515,56.81582535469357
175,3,0,255.57227617947112,258.0566233462157,56.898695621833085,58.14091912389396
175,3,1,255.61281900735037,258.18827056192134,58.138752521252236,59.37958959307023
175,3,2,257.8406957173527,260.39804843061097,56.85621457353251,58.0524560603694
175,3,3,257.960098028292,260.61331064879005,58.09510292479567,59.28764484338739
176,0,0,259.6250105189565,261.8053010726556,54.36158321629632,55.68859030234524
176,0,1,259.5247674873995,261.7728994112309,55.60051447790899,56.92902780513484
176,0,2,261.7536326784114,264.00607283004,54.39898096796317,55.68666722807195
176,0,3,261.7206613481334,264.04576039874905,55.6394046655708,56.92673746984635
176,1,0,259.4179536516587,261.7373722257891,56.84068223152589,58.1711622616329
176,1,1,259.300818031796,261.6994145972907,58.07929674139477,59.41152386558432
176,1,2,261.68543546433733,264.0895614064314,56.88156684412089,58.16891879427003
176,1,3,261.64704350096105,264.1365881909599,58.12191287070543,59.408894890702555
176,2,0,263.8854615218538,266.2068557768379,54.39891514919681,55.64471542163666
176,2,1,263.92115425353717,266.31962962905163,55.63901915027573,56.8837087745796
176,2,2,266.013934019191,268.3982604560158,54.35951197789579,55.56361667637571
176,2,3,266.11691665059675,268.58205956000904,55.59867870813255,56.799664930177215
176,3,0,263.95976188416165,266.4413913107326,56.88117917480478,58.12404870202359
176,3,1,263.9989777430943,266.57149741958494,58.12113688436417,59.36264960916243
176,3,2,266.22699354137933,268.78163912086865,56.83939175976916,58.03633995077953
176,3,3,266.34497198543755,268.99526702509166,58.078206497555186,59.271489040771705
177,0,0,267.98514011381883,270.1667471789029,54.35050484380786,55.67664903263736
177,0,1,267.88666625534194,270.1361987302646,55.58957305377144,56.91719185768832
177,0,2,270.11329472201516,272.36690301040784,54.38696749143212,55.67377239138587
177,0,3,270.08205926802384,272.4083935823037,55.6274968039194,56.91391520159424
177,1,0,267.78188804723567,270.1025867776712,56.8297788394322,58.1593387993724
177,1,1,267.66666700101916,270.0666356981206,58.06848663577372,59.399758605587095
177,1,2,270.0487363052411,272.45395816720685,56.86972055046008,58.1561356933796
177,1,3,270.0122117950489,272.5029217666196,58.110125003964896,59.396133699642256
177,2,0,272.2446412177953,274.56681761495344,54.38619446045566,55.6309481753764
177,2,1,272.28204446825436,274.68133740664973,55.626235107468034,56.86984421087639
